URL,Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),DiscountAmount,DiscountedAmount,DiscountOffer(%),SizeOption,Ratings,Reviews,High/Low Discount,,,1),Calculate the overall average original price for products with ratings greater than 4.
https://www.myntra.com/lounge-pants/vimal/vimal-men-pack-of-2-grey-melange--navy-blue-printed-lounge-pants/11807562/buy,11807562,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal men pack of 2 grey melange  navy blue printed lounge pants,2800,1932,868,69,"S, M, L, XL, XXL",3.5,431,High Discount,,,,
https://www.myntra.com/boxers/urban-scottish/urban-scottish-men-pack-of-2-multicoloured-printed--pure-cotton-boxers-usbx1918/9966849/buy,9966849,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,urban scottish men pack of 2 multicoloured printed  pure cotton boxers usbx1918,1499,824.45,674,55,"S, M, L, XL, XXL",4.3,431,High Discount,,,,
https://www.myntra.com/boxers/jockey/jockey-men-assorted-checked-pure-cotton-boxers-1222-0110-asstd/11036950/buy,11036950,Jockey,Inner Wear &  Sleep Wear,boxers,Men,jockey men assorted checked pure cotton boxers 1222 0110 asstd,439,136.09,302,31,"S, M, L",4,431,Low Discount,,,,
https://www.myntra.com/trunk/jockey/jockey-men-black-solid-fashion-trunks-1017-0105/11420358/buy,11420358,Jockey,Inner Wear &  Sleep Wear,trunk,Men,jockey men black solid fashion trunks 1017 0105,299,92.69,206,31,"S, M, L",4.5,431,Low Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-black--white-slim-fit-checked-casual-shirt/10285715/buy,10285715,HIGHLANDER,Topwear,shirts,Men,highlander men black  white slim fit checked casual shirt,1249,661.97,587,53,"39, 40, 42, 44",4.2,431,High Discount,,,,
https://www.myntra.com/sweaters/hm/hm-men-black-solid-zipped-cardigan/13441080/buy,13441080,H&M,Topwear,sweaters,Men,hm men black solid zipped cardigan,2299,1195.48,1103,52,"XS, S, M, L, XL",4.4,431,High Discount,,,,
https://www.myntra.com/tshirts/nyamba-by-decathlon/nyamba-by-decathlon-men-charcoal-grey-solid-pure-cotton-t-shirt/14127406/buy,14127406,NYAMBA By Decathlon,Topwear,tshirts,Men,nyamba by decathlon men charcoal grey solid pure cotton t shirt,399,59.85,339,15,"S, M, L, XL, XXL",4.2,431,Low Discount,,,,
https://www.myntra.com/kurtas/herenow/herenow-women-green-pintuck-yoke-design-straight-kurta/14431030/buy,14431030,HERE&NOW,Indian Wear,kurtas,Women,herenow women green pintuck yoke design straight kurta,1199,719.4,479,60,"XS, S, M, L, XL, XXL, 3XL",4.4,431,High Discount,,,,
https://www.myntra.com/kurta-sets/ishin/ishin-women-navy-blue--green-printed-kurta-with-skirt/13755686/buy,13755686,Ishin,Indian Wear,kurta-sets,Women,ishin women navy blue  green printed kurta with skirt,5699,3419.4,2279,60,"S, M, L, XL, XXL",4.4,431,High Discount,,,,
https://www.myntra.com/kurta-sets/inddus/inddus-women-purple-solid-kurta-with-trousers--dupatta/13895534/buy,13895534,Inddus,Indian Wear,kurta-sets,Women,inddus women purple solid kurta with trousers  dupatta,5999,3599.4,2399,60,"XS, S, M, L, XL, XXL",4.2,431,High Discount,,,,
https://www.myntra.com/bra/jockey/jockey-pink-solid-non-wired-non-padded-camisole-bra-ss12-0105/1865934/buy,1865934,Jockey,Lingerie & Sleep Wear,bra,Women,jockey pink solid non wired non padded camisole bra ss12 0105,429,188.76,240,44,"30B, 32A, 32B, 32C, 34A, 34B, 34C, 36A, 36B, 36C, 38A, 38B, 38C",4.4,431,Low Discount,,,,
https://www.myntra.com/briefs/softrose/softrose-women-pack-of-3-boyshorts-sh7004bmrs/782806/buy,782806,Softrose,Lingerie & Sleep Wear,briefs,Women,softrose women pack of 3 boyshorts sh7004bmrs,607,121.4,485,20,"S, M, L, XL, XXL",3.8,431,Low Discount,,,,
https://www.myntra.com/tshirts/dressberry/dressberry-women-pack-of-2-t-shirts/17477348/buy,17477348,DressBerry,Western,tshirts,Women,dressberry women pack of 2 t shirts,1598,958.8,639,60,"XS, S, M, L, XL",4.3,431,High Discount,,,,
https://www.myntra.com/skirts/sassafras/sassafras-women-blue-washed-denim-a-line-skirt/10604576/buy,10604576,SASSAFRAS,Western,skirts,Women,sassafras women blue washed denim a line skirt,1599,879.45,719,55,"26, 28, 30, 32, 34, 36",4.2,431,High Discount,,,,
https://www.myntra.com/jeans/dolce-crudo/dolce-crudo-women-black-skinny-fit-high-rise-clean-look-stretchable-jeans/10728888/buy,10728888,DOLCE CRUDO,Western,jeans,Women,dolce crudo women black skinny fit high rise clean look stretchable jeans,2399,1199.5,1199,50,"26, 28, 30, 32, 34",4,431,Low Discount,,,,
https://www.myntra.com/trousers/mast--harbour/mast--harbour-women-teal-blue-joggers/11144158/buy,11144158,Mast & Harbour,Western,trousers,Women,mast  harbour women teal blue joggers,2499,749.7,1749,30,"26, 28, 30, 32, 34, 36",4.1,431,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-women-red--black-printed-boxy-round-neck-t-shirt/13601688/buy,13601688,Roadster,Western,tshirts,Women,roadster women red  black printed boxy round neck t shirt,999,649.35,349,65,"XS, S, M, L, XL",4.2,431,High Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-grey-regular-fit-solid-regular-trousers/13859460/buy,13859460,Roadster,Bottom Wear,trousers,Men,roadster men grey regular fit solid regular trousers,1499,779.48,719,52,"28, 30, 32, 34, 36",4,430,High Discount,,,,
https://www.myntra.com/track-pants/highlander/highlander-men-off-white--black-typography-printed-slim-fit-casual-track-pants/14813398/buy,14813398,HIGHLANDER,Bottom Wear,track-pants,Men,highlander men off white  black typography printed slim fit casual track pants,899,476.47,422,53,"S, M, L, XL",4.2,430,High Discount,,,,
https://www.myntra.com/jeans/wrogn/wrogn-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/12422336/buy,12422336,WROGN,Bottom Wear,jeans,Men,wrogn men black slim fit mid rise clean look stretchable jeans,2599,1169.55,1429,45,"28, 30, 32, 34, 36, 38",4,430,Low Discount,,,,
https://www.myntra.com/trousers/roadster/roadster-men-navy-blue-slim-fit-pure-cotton-sustainable-chinos/11354694/buy,11354694,Roadster,Bottom Wear,trousers,Men,roadster men navy blue slim fit pure cotton sustainable chinos,2099,1259.4,839,60,"28, 30, 32, 34, 36",3.8,430,High Discount,,,,
https://www.myntra.com/trousers/hubberholme/hubberholme-men-green-slim-fit-solid-cargos/2389023/buy,2389023,Hubberholme,Bottom Wear,trousers,Men,hubberholme men green slim fit solid cargos,1499,569.62,929,38,"30, 32, 34, 36, 38, 40, 42",4.2,430,Low Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-acid-wash-clean-look-stretchable-jeans/11274640/buy,11274640,Roadster,Bottom Wear,jeans,Men,roadster men blue skinny fit mid rise acid wash clean look stretchable jeans,1499,899.4,599,60,"28, 30, 32, 34, 36",4,430,High Discount,,,,
https://www.myntra.com/kurta-sets/sangria/sangria-women-mandarin-collar-red-and-white-printed-kurta-set/7279564/buy,7279564,Sangria,Indian Wear,kurta-sets,Women,sangria women mandarin collar red and white printed kurta set,2399,1559.35,839,65,"XS, S, M, L, XL, XXL, 3XL",4,430,High Discount,,,,
https://www.myntra.com/kurta-sets/bhama-couture/bhama-couture-women-mustard-yellow-yoke-design-kurta-with-palazzos/9285083/buy,9285083,Bhama Couture,Indian Wear,kurta-sets,Women,bhama couture women mustard yellow yoke design kurta with palazzos,3599,2267.37,1331,63,"S, M, L, XL",4.2,430,High Discount,,,,
https://www.myntra.com/kurta-sets/ishin/ishin-women-red--white-printed-cotton-bandhani-kurta-palazzos--dupatta-with-zari/13936520/buy,13936520,Ishin,Indian Wear,kurta-sets,Women,ishin women red  white printed cotton bandhani kurta palazzos  dupatta with zari,5699,3419.4,2279,60,"S, M, L, XL, XXL",4.1,430,High Discount,,,,
https://www.myntra.com/palazzos/vishudh/vishudh-women-black--red-checked-straight-palazzo/13081848/buy,13081848,Vishudh,Indian Wear,palazzos,Women,vishudh women black  red checked straight palazzo,999,599.4,399,60,"28, 30, 32, 34, 36",4.1,430,High Discount,,,,
https://www.myntra.com/tops/herenow/herenow-navy-blue--mustard-yellow-polka-dot-print-top/8434291/buy,8434291,HERE&NOW,Plus Size,tops,Women,herenow navy blue  mustard yellow polka dot print top,1399,979.3,419,70,"S, M, L, XL, XXL",4,430,High Discount,,,,
https://www.myntra.com/track-pants/sassafras/sassafras-women-black-regular-fit-solid-parallel-track-pants/12221994/buy,12221994,SASSAFRAS,Sports Wear,track-pants,Women,sassafras women black regular fit solid parallel track pants,1599,879.45,719,55,"XS, S, M, L, XL, XXL",4.4,430,High Discount,,,,
https://www.myntra.com/dresses/uf/uf-women-green-solid-fit-and-flare-dress/9631649/buy,9631649,U&F,Western,dresses,Women,uf women green solid fit and flare dress,1499,884.41,614,59,"S, M, L, XL",4.2,430,High Discount,,,,
https://www.myntra.com/shirts/chemistry/chemistry-women-maroon-regular-fit-solid-casual-shirt/11193504/buy,11193504,Chemistry,Western,shirts,Women,chemistry women maroon regular fit solid casual shirt,1499,824.45,674,55,"XS, S, M, L, XL",4,430,High Discount,,,,
https://www.myntra.com/skirts/berrylush/berrylush-yellow-flared-maxi-skirt/12206326/buy,12206326,Berrylush,Western,skirts,Women,berrylush yellow flared maxi skirt,1599,719.55,879,45,"26, 28, 30, 32, 34",4.3,430,Low Discount,,,,
https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-black-slim-tapered-fit-mid-rise-clean-look-stretchable-cropped--jeans/12983742/buy,12983742,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men black slim tapered fit mid rise clean look stretchable cropped  jeans,1899,854.55,1044,45,"28, 30, 32, 34, 36",3.7,429,Low Discount,,,,
https://www.myntra.com/socks/mast--harbour/mast--harbour-men-set-of-3-socks/1616325/buy,1616325,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,mast  harbour men set of 3 socks,399,119.7,279,30,Onesize,4.3,429,Low Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-navy-blue-slim-fit-solid-casual-shirt/2347568/buy,2347568,HIGHLANDER,Topwear,shirts,Men,highlander men navy blue slim fit solid casual shirt,1099,659.4,439,60,"39, 40, 42, 44",4,429,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-white-solid-polo-collar-t-shirt/2303684/buy,2303684,Roadster,Topwear,tshirts,Men,roadster men white solid polo collar t shirt,1299,584.55,714,45,"XS, S, M, L, XL, XXL, 3XL, 4XL",3.9,429,Low Discount,,,,
https://www.myntra.com/shirts/locomotive/locomotive-men-green--red-slim-fit-striped-casual-shirt/13972198/buy,13972198,LOCOMOTIVE,Topwear,shirts,Men,locomotive men green  red slim fit striped casual shirt,1349,849.87,499,63,"39, 40, 42, 44",4.1,429,High Discount,,,,
https://www.myntra.com/kurtas/jaipur-kurti/jaipur-kurti-women-olive-green-solid-pleated-detail-straight-kurta/11761002/buy,11761002,Jaipur Kurti,Indian Wear,kurtas,Women,jaipur kurti women olive green solid pleated detail straight kurta,1499,869.42,629,58,"S, M, L, XL, XXL",4.3,429,High Discount,,,,
https://www.myntra.com/kurta-sets/janasya/janasya-women-mustard-yellow-printed-kurta-with-palazzos--dupatta/11891852/buy,11891852,Janasya,Indian Wear,kurta-sets,Women,janasya women mustard yellow printed kurta with palazzos  dupatta,3599,1727.52,1871,48,"XS, S, M, L, XL, XXL, 3XL",4.4,429,Low Discount,,,,
https://www.myntra.com/night-suits/masha/masha-women-maroon-solid-pyjamas-set/11966622/buy,11966622,Masha,Lingerie & Sleep Wear,night-suits,Women,masha women maroon solid pyjamas set,1499,644.57,854,43,"S, M, L, XL, XXL",4.2,429,Low Discount,,,,
https://www.myntra.com/bra/max/max-white-solid-non-wired-non-padded-everyday-bra-scb08azwhite/13269546/buy,13269546,max,Lingerie & Sleep Wear,bra,Women,max white solid non wired non padded everyday bra scb08azwhite,299,29.9,269,10,"32B, 32C, 32D, 34B, 34C, 34D, 34DD, 36B, 36C, 36D, 36DD, 38B, 38C, 38D, 40B",4.2,429,Low Discount,,,,
https://www.myntra.com/bra/enamor/enamor-black-non-wired-non-padded-high-coverage-everyday-bra-a074-/12723224/buy,12723224,Enamor,Lingerie & Sleep Wear,bra,Women,enamor black non wired non padded high coverage everyday bra a074 ,749,329.56,419,44,"32B, 32C, 32D, 34B, 34C, 34D, 36B, 36C, 36D, 38B, 38C, 38D",4.4,429,Low Discount,,,,
https://www.myntra.com/jackets/herenow/herenow-women-blue-solid-denim-jacket/7371463/buy,7371463,HERE&NOW,Plus Size,jackets,Women,herenow women blue solid denim jacket,2799,1959.3,839,70,"XS, S, M, L, XL, XXL",4.3,429,High Discount,,,,
https://www.myntra.com/tops/style-quotient/style-quotient-women-maroon--navy-striped-top/6543982/buy,6543982,Style Quotient,Western,tops,Women,style quotient women maroon  navy striped top,1099,516.53,582,47,"S, M, L, XL, XXL",4,429,Low Discount,,,,
https://www.myntra.com/tops/mast--harbour/mast--harbour-women-rust-orange-self-design-pure-cotton-top/11144148/buy,11144148,Mast & Harbour,Western,tops,Women,mast  harbour women rust orange self design pure cotton top,1299,584.55,714,45,"XS, S, M, L, XL",4.1,429,Low Discount,,,,
https://www.myntra.com/jeans/high-star/high-star-women-plus-size-black-slim-fit-high-rise-clean-look-stretchable-jeans/11554552/buy,11554552,High Star,Western,jeans,Women,high star women plus size black slim fit high rise clean look stretchable jeans,1399,405.71,993,29,"36, 38, 40, 42, 44",4.4,429,Low Discount,,,,
https://www.myntra.com/shirts/chemistry/chemistry-women-navy-blue--white-regular-fit-striped-formal-shirt/10868198/buy,10868198,Chemistry,Western,shirts,Women,chemistry women navy blue  white regular fit striped formal shirt,1599,719.55,879,45,"XS, S, M, L, XL",4.3,429,Low Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-time-travlr-women-maroon--navy-blue-slim-fit-checked-casual-shirt/2420098/buy,2420098,Roadster,Western,shirts,Women,roadster time travlr women maroon  navy blue slim fit checked casual shirt,1699,254.85,1444,15,"XS, S, M, L, XL",4.5,429,Low Discount,,,,
https://www.myntra.com/dresses/uf/uf-purple-self-design-fit-and-flare-dress/13792398/buy,13792398,U&F,Western,dresses,Women,uf purple self design fit and flare dress,1899,1177.38,721,62,"XS, S, M, L",4.3,429,High Discount,,,,
https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-blue-super-skinny-fit-mid-rise-highly-distressed-stretchable-jeans/10742398/buy,10742398,Tokyo Talkies,Western,jeans,Women,tokyo talkies women blue super skinny fit mid rise highly distressed stretchable jeans,1899,892.53,1006,47,"26, 28, 30, 32, 34",4,429,Low Discount,,,,
https://www.myntra.com/tshirts/roadster/the-roadster-lifestyle-co-women-navy-blue-solid-v-neck-pure-cotton-t-shirt/10411910/buy,10411910,Roadster,Western,tshirts,Women,the roadster lifestyle co women navy blue solid v neck pure cotton t shirt,799,559.3,239,70,"XS, S, M, L, XL",3.8,429,High Discount,,,,
https://www.myntra.com/tshirts/kook-n-keech/kook-n-keech-women-white--black-striped-t-shirt-with-raglan-sleeves/12104130/buy,12104130,Kook N Keech,Western,tshirts,Women,kook n keech women white  black striped t shirt with raglan sleeves,999,499.5,499,50,"XS, S, M, L, XL",4.3,429,Low Discount,,,,
https://www.myntra.com/jeans/us-polo-assn-denim-co/us-polo-assn-denim-co-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/2200580/buy,2200580,U.S. Polo Assn. Denim Co.,Bottom Wear,jeans,Men,us polo assn denim co men black skinny fit mid rise clean look stretchable jeans,1999,1039.48,959,52,"28, 30, 32, 34, 36, 38, 40",4.1,428,High Discount,,,,
https://www.myntra.com/track-pants/jockey/jockey-men-black-solid-track-pants/13782962/buy,13782962,Jockey,Bottom Wear,track-pants,Men,jockey men black solid track pants,1699,883.48,815,52,"S, M, L",4.4,428,High Discount,,,,
https://www.myntra.com/jeans/roadster/roadster-men-grey-skinny-fit-mid-rise-clean-look-stretchable-jeans/8890247/buy,8890247,Roadster,Bottom Wear,jeans,Men,roadster men grey skinny fit mid rise clean look stretchable jeans,1999,1199.4,799,60,"28, 30, 32, 34, 36",4,428,High Discount,,,,
https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-navy-blue-light-fade-stretchable-tapered-fit-jeans/14023338/buy,14023338,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men navy blue light fade stretchable tapered fit jeans,1699,1019.4,679,60,"28, 30, 32, 34, 36",3.5,428,High Discount,,,,
https://www.myntra.com/shorts/highlander/highlander-men-black-checked-slim-fit-regular-shorts/10285711/buy,10285711,HIGHLANDER,Bottom Wear,shorts,Men,highlander men black checked slim fit regular shorts,1249,761.89,487,61,"30, 32, 34, 36",4.2,428,High Discount,,,,
https://www.myntra.com/kurtas/anouk/anouk-men-black-printed-straight-kurta/11200614/buy,11200614,Anouk,Indian Wear,kurtas,Men,anouk men black printed straight kurta,1599,1039.35,559,65,"S, M, L, XL, XXL",3.9,428,High Discount,,,,
https://www.myntra.com/briefs/jockey/jockey-international-collection-men-teal-blue-solid-briefs-ic27/10638758/buy,10638758,Jockey,Inner Wear &  Sleep Wear,briefs,Men,jockey international collection men teal blue solid briefs ic27,529,163.99,365,31,"S, M, L",4.7,428,Low Discount,,,,
https://www.myntra.com/shirts/highlander/highlander-men-mustard-yellow-slim-fit-solid-casual-shirt/13658902/buy,13658902,HIGHLANDER,Topwear,shirts,Men,highlander men mustard yellow slim fit solid casual shirt,1099,582.47,516,53,"39, 40, 42, 44",4.2,428,High Discount,,,,
https://www.myntra.com/tshirts/mast--harbour/mast--harbour-blue--white-striped-polo-pure-cotton-t-shirt/1097633/buy,1097633,Mast & Harbour,Topwear,tshirts,Men,mast  harbour blue  white striped polo pure cotton t shirt,1299,714.45,584,55,"S, M, L, XL",4.1,428,High Discount,,,,
https://www.myntra.com/tshirts/roadster/roadster-men-white--grey-striped-round-neck-pure-cotton-t-shirt/12205856/buy,12205856,Roadster,Topwear,tshirts,Men,roadster men white  grey striped round neck pure cotton t shirt,1299,714.45,584,55,"XS, S, M, L, XL",3.9,428,High Discount,,,,
https://www.myntra.com/shirts/roadster/roadster-men-olive-green-pure-cotton-sustainable-casual-shirt/12918886/buy,12918886,Roadster,Topwear,shirts,Men,roadster men olive green pure cotton sustainable casual shirt,1299,675.48,623,52,"38, 40, 42, 44",4.3,428,High Discount,,,,
https://www.myntra.com/tshirts/kook-n-keech-disney/kook-n-keech-disney-men-pink--black--mickey-mouse-print-round-neck-pure-cotton-t-shirt/13524558/buy,13524558,Kook N Keech Disney,Topwear,tshirts,Men,kook n keech disney men pink  black  mickey mouse print round neck pure cotton t shirt,899,494.45,404,55,"S, M, L, XL, XXL",4,428,High Discount,,,,
https://www.myntra.com/kurtas/house-of-pataudi/house-of-pataudi-women-pink-swiss-dot-embroidered-a-line-kurta/8308717/buy,8308717,House of Pataudi,Indian Wear,kurtas,Women,house of pataudi women pink swiss dot embroidered a line kurta,1699,594.65,1104,35,"XS, S, M, L, XL, XXL",4.3,428,Low Discount,,,,
https://www.myntra.com/kurta-sets/yufta/yufta-women-blue--off-white-printed-kurta-with-trousers--dupatta/9814819/buy,9814819,Yufta,Indian Wear,kurta-sets,Women,yufta women blue  off white printed kurta with trousers  dupatta,3499,1924.45,1574,55,"S, M, L, XL, XXL",4.2,428,High Discount,,,,
